date,open,high,low,close,volume,fast_line,signal_line,macd_histogram
2025-09-15,103.65,103.98,103.4,103.69,10756876,1.0536328,0.5377577,0.5158752
2025-09-16,103.85,104.21,103.13,103.42,14481863,1.1464705,0.6595002,0.4869703
2025-09-17,103.73,106.11,103.73,104.27,25382015,1.2739476,0.7823897,0.4915579
2025-09-18,103.78,104.64,102.12,103.6,14869387,1.3058577,0.8870833,0.4187744
2025-09-19,103.81,103.94,102.09,102.33,34791573,1.2146663,0.9525999,0.2620664
2025-09-22,102.45,103.2,101.92,102.82,12861946,1.168466,0.9957731,0.1726929
2025-09-23,102.41,102.68,101.33,102.52,13158658,1.0950218,1.0156229,0.0793989
2025-09-24,103.04,103.47,102.48,102.73,11391834,1.0417532,1.0208489,0.0209043
2025-09-25,103.22,103.51,102.58,103.05,13366747,1.0136739,1.0194139,-0.0057401
2025-09-26,102.88,103.49,102.47,103.16,11859265,0.9888974,1.0133106,-0.0244132
2025-09-29,103.05,103.31,102.08,103.08,15477159,0.9518344,1.0010154,-0.0491809
2025-09-30,103.0,103.94,102.72,103.06,13873389,0.9103539,0.9828831,-0.0725292
2025-10-01,102.56,102.86,100.55,101.96,16142766,0.7797313,0.9422527,-0.1625215
2025-10-02,101.45,102.14,99.87,101.7,15605363,0.647765,0.8833552,-0.2355902
2025-10-03,101.46,102.82,101.2,102.07,11867483,0.5665064,0.8199854,-0.2534791
2025-10-06,101.88,103.06,101.58,102.7,13303560,0.5466427,0.7653169,-0.2186742
2025-10-07,102.38,103.25,100.95,103.24,15538855,0.5679274,0.725839,-0.1579116
2025-10-08,103.02,103.26,102.15,102.9,13584084,0.5510088,0.6908729,-0.1398642
2025-10-09,103.13,103.45,100.37,101.77,19508017,0.4413317,0.6409647,-0.199633
2025-10-10,102.05,103.63,101.52,101.84,18519435,0.355957,0.5839632,-0.2280061
2025-10-13,101.37,102.45,101.07,102.12,10871182,0.3073477,0.5286401,-0.2212924
2025-10-14,104.05,107.92,102.89,107.21,30859504,0.6718008,0.5572722,0.1145286
2025-10-15,107.32,109.56,107.3,109.03,21416294,1.0948704,0.6647918,0.4300785
2025-10-16,109.2,109.58,105.66,106.47,16366166,1.2096414,0.7737618,0.4358797
2025-10-17,107.17,108.2,106.22,107.73,13735594,1.3862895,0.8962673,0.4900222
2025-10-20,107.85,108.25,106.61,107.05,10581220,1.4546458,1.007943,0.4467028
2025-10-21,107.33,107.48,106.18,106.22,10899733,1.4254133,1.0914371,0.3339763
2025-10-22,106.55,107.76,105.66,107.14,12296490,1.4596567,1.165081,0.2945757
2025-10-23,107.35,107.57,105.78,106.86,11408241,1.4475151,1.2215678,0.2259473
2025-10-24,107.07,107.16,105.51,106.17,10317959,1.3664638,1.250547,0.1159168
2025-10-27,106.34,106.36,104.15,104.47,16375860,1.1517773,1.230793,-0.0790158
2025-10-28,104.06,104.14,103.05,103.17,13322994,0.8667462,1.1579837,-0.2912375
2025-10-29,102.9,103.67,102.11,102.46,11986407,0.5769157,1.0417701,-0.4648544
2025-10-30,102.2,103.37,101.96,102.23,14065077,0.3249184,0.8983997,-0.5734814
2025-10-31,101.7,102.1,100.18,101.18,20237018,0.0400211,0.726724,-0.6867029
2025-11-03,100.82,101.8,100.4,101.59,14811687,-0.1509385,0.5511915,-0.70213
2025-11-04,102.13,102.62,101.46,102.27,12636350,-0.2445857,0.3920361,-0.6366217
2025-11-05,101.74,102.68,100.85,101.47,13356821,-0.3789863,0.2378316,-0.6168179
2025-11-06,101.34,101.93,100.03,101.68,14866025,-0.4632149,0.0976223,-0.5608372
2025-11-07,102.13,102.97,101.73,102.59,17248716,-0.4513345,-0.0121691,-0.4391655
2025-11-10,102.15,102.66,101.6,102.42,14507603,-0.4504444,-0.0998241,-0.3506203
2025-11-11,102.5,103.74,102.32,103.44,13182144,-0.3632462,-0.1525085,-0.2107377
2025-11-12,103.35,103.6,102.66,103.44,12084407,-0.290789,-0.1801646,-0.1106244
2025-11-13,103.59,103.93,102.02,102.54,18088506,-0.3025015,-0.204632,-0.0978695
2025-11-14,100.2,102.49,98.88,102.48,23424211,-0.3130171,-0.226309,-0.086708
2025-11-17,102.58,103.32,102.1,102.95,15289373,-0.2801957,-0.2370864,-0.0431093
2025-11-18,102.98,103.34,101.38,101.39,17604460,-0.3757323,-0.2648155,-0.1109167
2025-11-19,101.58,101.71,99.68,100.61,22157029,-0.5085232,-0.3135571,-0.1949662
2025-11-20,103.94,107.91,102.68,107.11,50375920,-0.0882481,-0.2684953,0.1802472
2025-11-21,107.98,108.15,104.72,105.32,41420780,0.0992409,-0.194948,0.294189
2025-11-24,105.36,106.27,103.76,104.06,42519159,0.1444903,-0.1270604,0.2715507
2025-11-25,104.61,107.42,104.23,107.0,20212882,0.4128254,-0.0190832,0.4319086
2025-11-26,107.2,109.59,107.17,109.1,17783281,0.7858762,0.1419087,0.6439676
2025-11-28,109.3,110.7,109.0,110.51,9846525,1.1816753,0.349862,0.8318133
2025-12-01,110.51,111.76,110.36,111.53,17236750,1.5596754,0.5918247,0.9678508
2025-12-02,111.47,112.65,110.79,112.41,18711768,1.9082547,0.8551107,1.053144
2025-12-03,112.5,114.89,112.22,114.41,24478281,2.3191558,1.1479197,1.1712361
2025-12-04,113.62,114.88,113.16,114.84,25905147,2.6489598,1.4481277,1.200832
2025-12-05,114.73,116.27,114.68,115.11,23956427,2.8987041,1.738243,1.1604611
2025-12-08,114.57,114.99,112.3,113.56,22700747,2.9376923,1.9781328,0.9595594
2025-12-09,113.95,115.72,113.02,115.06,24326690,3.0544187,2.19339,0.8610287
2025-12-10,115.35,116.23,112.99,113.18,22859578,2.9610914,2.3469303,0.6141611
2025-12-11,113.14,115.87,112.85,115.52,21586640,3.0408937,2.485723,0.5551707
2025-12-12,115.26,116.95,115.02,116.7,19092414,3.1628939,2.6211572,0.5417367
2025-12-15,116.92,117.45,115.64,116.79,18713743,3.2296132,2.7428484,0.4867648
2025-12-16,116.58,116.88,114.95,115.42,19642346,3.1357937,2.8214374,0.3143563
